Date,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2015-09-11,2001634,1160175,42072,6198486,3637901,42195674,12952942,3805410,2478095,1353188,8038955,1373650,941883,1919175,9027853,7072590
2015-09-14,1543554,803955,107152,4569038,2960898,39313613,12156279,2586697,1612309,1417343,4096248,1042102,1459205,1548628,12852544,8275361
2015-09-15,1541194,649245,100571,6514345,3797552,51039433,18086587,3515048,2711374,845496,7073808,2001312,1498347,3015215,12381880,2812221
2015-09-16,1810077,1766408,41119,5510536,5220728,84940493,28086545,2047297,2608906,1399431,7355661,2579771,3594175,4321450,19574610,4723956
2015-09-17,1955397,1326677,69329,14260858,5510987,105881870,24050539,10518026,3903571,2861148,12481860,5089407,4975362,5304014,17049793,11990756
2015-09-18,4510562,1211718,76358,10248375,5964640,87408232,36543017,5370214,4577809,3129811,9125102,2729776,2144572,3593360,22310223,5464597
2015-09-21,2325812,883555,148213,7762299,5974710,42674162,17475372,2969120,2154714,1449022,5340245,1342490,1378876,2604921,12135214,6071283
2015-09-22,2044824,1021441,323602,8965225,7723590,56064727,29174494,5741045,2677908,1318455,5482884,2035731,1557620,2525611,23472413,6943267
2015-09-23,1562085,1423666,458402,4551959,8769267,44103687,17112719,12663976,4555994,1547407,11838140,1681486,2081594,2709356,20972636,12719131
2015-09-24,2699953,1711224,279262,8431934,8429861,79373649,22575370,12540706,2980545,2075309,10670763,2105182,3938544,3377511,42934762,25899466
2015-09-25,1225465,1286655,183941,10441128,11024869,58073315,21770342,6902236,2981445,1759701,6684049,2281719,2882952,1982833,25973353,5719942
2015-09-28,1884380,1424195,121131,10002979,6112448,57076407,18775030,4935846,2800153,1177539,10229011,1713917,3108810,4328179,23669474,2897414
2015-09-29,1506765,1407473,196423,9901259,8055705,52491971,20058684,4664472,4709842,2710902,13143226,3231914,2074767,2831573,21827027,5193656
2015-09-30,3121466,1466331,71274,7593671,8021088,80017086,37620598,7969615,3872460,2254239,10573880,3298438,3093306,3662596,22502461,7612456
2015-10-01,4274924,2237871,243053,6827167,7098177,48367553,20205171,15412417,2531456,2175535,11175329,2249517,2514990,2844160,19142968,6314846
2015-10-02,3553258,4613605,121217,11873614,7231855,82183323,20741849,3200355,3741776,5549118,11333548,2301280,2237344,4535863,21208427,4508193
2015-10-05,4604506,1696136,250010,6329624,7782674,75091410,27170515,1910563,2630916,1609549,9395776,2097876,2253176,4647226,25669825,3454381
2015-10-06,4663685,1805724,142656,6654277,5168735,47305321,18073822,2546205,3015357,1064811,6157557,2838314,1613134,2369719,15298877,3637607
2015-10-07,1983212,1087664,212037,8200931,6387542,94053125,20496090,2299812,15664233,1809525,10385288,2137911,3587669,3884513,29380275,17584177
2015-10-08,2038676,1294136,146885,8024731,4571773,63680325,16916505,4129336,3404833,1585501,11759834,2094726,2317888,3258623,22775896,2965008
2015-10-09,3235548,2042909,62424,4989521,3918438,61026936,16867884,5412313,2088979,5897495,10524983,1797977,2295433,4714802,19281871,10940222
2015-10-12,1268800,1072758,39561,2819157,2053993,43462749,9238039,1566047,1496088,2434765,4259801,1672477,1793818,2156903,15747881,1873219
2015-10-13,1500196,1571304,315628,5854042,5472212,71863442,19519241,5382677,6136244,902108,3754636,2024090,1735913,3617041,30714593,18147661
2015-10-14,3911956,1495321,70669,5420527,4160723,56706602,20753116,1550157,3293438,1764162,5646173,1710986,1971783,1994050,22165235,3218731
2015-10-15,2035742,1624348,56067,7224868,4024447,58464655,21855417,1540509,2830124,661141,7469422,2723022,1905089,4657618,26536539,10464042
2015-10-16,1629967,1383386,127583,8300122,4073317,61886558,21326798,1106749,1996155,733882,8659627,1136085,2415741,2602769,23588528,4240067
2015-10-19,1534892,1160400,317369,4848271,5519035,52650665,11770314,2983402,2702089,547621,5870328,839047,1742204,2290659,14110033,2797195
2015-10-20,1805372,1591223,90462,4138382,2484360,44155277,12920219,1366082,1636023,1151839,3406374,1163610,1403712,1584595,12348871,1995403
2015-10-21,1278248,2500879,66532,5799812,4488248,54363293,12705680,1681707,1830071,1015886,5851568,3421948,1356311,2667225,15623221,11727466
2015-10-22,2276274,1326864,70475,8536836,6155964,56804399,28240450,6187176,2377534,6367832,7015122,4815145,2350870,3034484,12861697,7253321
2015-10-23,2237383,1362976,89687,7472404,6784056,53853579,16559312,4356750,2541982,1368000,6946002,2506508,2583480,2225508,15916408,4780492
2015-10-26,1541278,1226475,88646,3794097,8202020,41753959,13982684,1076940,1828283,785073,4388657,1224355,1708358,1229730,10702291,4016627
2015-10-27,2017021,1547054,55127,4693218,9485492,55897607,14516991,1804359,1546015,1115453,6010877,1671730,1928140,1538187,14831798,10499804
2015-10-28,1653334,1690708,90467,7335521,8178918,125106879,17305491,8394504,4485126,1787954,11457208,1986057,2621249,5225453,13172740,11997845
2015-10-29,2333240,1501309,162811,4725407,6191722,63196390,12794153,2539553,1949486,636901,5607567,2017606,2263212,2643456,13841781,13448095
2015-10-30,10576974,1446457,63308,6516571,7156933,71471817,19040056,3788771,2480206,1067818,6046769,1677732,2050193,2116770,11696229,5971510
2015-11-02,8049353,2485489,136526,4177840,3307962,50261882,14652815,2522961,2172675,1066032,6482926,1523031,2048241,3770508,11519145,2704082
2015-11-03,2968405,1988739,47828,4246414,6797681,66798642,14274127,2479882,1681875,1252307,10511429,1375796,3079671,3115488,33566504,8425148
2015-11-04,3542524,1556920,181798,6868833,5736612,69186699,20979565,3581555,2806316,1537409,9098198,2027472,2094861,2618331,25811302,8081653
2015-11-05,2185900,2661723,50926,5007341,4583451,43139744,21646395,2716863,2556316,1512779,5974274,2381081,1537542,1911968,15259125,4842178
2015-11-06,1829481,786289,87550,7608401,7015320,65331923,17523098,2490249,3312079,3040438,12866246,2597209,2609647,3154432,26018954,3709836
2015-11-09,12843237,2315496,100534,7961748,7227164,75724565,23467596,3752507,2489972,2332983,13237426,3326121,3703673,3635838,17803012,4523539
2015-11-10,5233179,1055475,58830,4836954,7570915,53422710,14462391,3501475,1738731,3792197,9837000,1587486,1691735,2376526,23117578,5962748
2015-11-11,1603365,1133860,45776,2859605,3500491,34427680,14220000,3395179,1365695,1438006,9788755,1164005,1913365,1788014,18020709,1828031
2015-11-12,3448695,1817348,99615,6158662,5252275,52902716,31889568,5100262,4192588,6201246,5583006,3118017,1763569,1933720,15550329,8931837
2015-11-13,2863105,1517353,42306,7982473,6133824,72356366,26214944,3428532,3312572,1862960,7216716,2399203,2691584,2643018,26299664,4900369
2015-11-16,3326000,1107774,109677,5001972,4996230,54935720,16898902,3456992,4958978,2293726,6664670,2247923,2625286,2760752,13316526,3855038
2015-11-17,2461339,1094820,173279,6465079,4573440,58013502,22321643,8201439,4485356,1987898,9707154,2357141,2078144,2547452,14355960,8330595
2015-11-18,1952051,1851031,117853,6251887,5659334,47986829,15448929,4165219,2675770,1560011,7782959,2426206,1353087,2663160,17667146,7082680
2015-11-19,4122861,2045773,50719,4949264,5496849,65973256,19981104,4634342,1672016,2091528,9114713,1596962,3074041,4103106,15975859,4996089
2015-11-20,2034414,2169472,296889,7707410,5407760,71805995,18349653,6499346,4013446,1540199,8115431,2246942,2133682,3130930,17527961,4869402
2015-11-23,1975965,3993559,66230,2596435,3915822,54050779,19432785,2895812,1170555,2060911,4288637,1340420,1668061,2584885,16577816,5302866
2015-11-24,1335256,1308999,113541,4369586,2165127,60965085,21720366,2705386,2727063,1451181,5892560,2125297,2150520,3031801,14494472,3880300
2015-11-25,1169253,1427294,498475,2227405,2374556,37938276,13351699,2557639,1671668,1726617,5127735,1538349,1883740,1624230,25097385,5709388
2015-11-27,946065,1606839,81318,2878237,1806194,54817150,6400380,1955411,1886061,486881,5495834,1652231,1368338,992609,16879588,4160937
2015-11-30,2397035,2975400,122255,3578504,6704305,91134922,23366697,4826450,3526169,1506954,12035731,2113898,3218370,5739859,33278105,11641638
2015-12-01,4259986,2226174,128411,6058347,8484069,56692143,34990656,9705858,5478603,1312301,9241215,3951716,2799099,3031715,18142039,7780448
2015-12-02,2462787,2108818,249631,7427120,3407693,59090997,21426039,9061859,2175244,3845471,10633783,4005381,2337481,3037225,26407549,10617844
2015-12-03,4634083,2703411,325895,7005522,5760912,52692538,26897122,20359015,2560160,4844962,6157223,6199899,3492976,3039056,31972188,19722146
2015-12-04,2182057,2145027,423148,6252675,5223181,79516410,23382087,6132241,2915335,3748887,13560714,2917214,2862335,2663697,20422824,7948618
2015-12-07,2143773,2197030,96538,5647049,4298623,47613079,29861732,4887056,2671779,2400458,7418603,4154810,2277383,2808479,14287571,5128052
2015-12-08,2311799,3011136,88800,6890163,6718975,71352240,26323002,3171690,3062610,2759419,10113451,10232683,3894702,3267858,25601175,5881255
2015-12-09,2791044,2688049,346184,9545757,8740937,66422844,26646706,6569058,6168557,4474549,10374095,5131537,2954350,3083847,26981895,6515492
2015-12-10,2001503,2076633,310387,5613801,5512170,59281044,20267831,2572644,2803867,1479335,6440126,2896113,2855186,2967087,13416857,3902162
2015-12-11,2321370,4237899,107160,8895641,9020898,89805968,29945022,6003862,5218922,1914139,8631144,3817334,3372264,3788984,13284948,5578697
2015-12-14,3351555,2627300,145544,12297202,7746185,82944179,32153346,8375851,5988826,2976346,8788946,4678729,3587826,3872144,14190002,8285065
2015-12-15,2955918,2862829,286769,8039755,5905646,78124349,37876675,7228772,2600097,2864968,8617436,4345552,3941594,2793200,10544927,14045747
2015-12-16,2946785,3436926,628733,11286555,8285894,105082176,45167423,8976471,4045815,3070318,10158656,5783804,3692191,4781107,25956720,10653761
2015-12-17,5407881,8948480,88531,8504132,9163284,93646702,40456769,6214057,4053107,2064246,10364234,3618227,2605459,4693644,21409430,6332188
2015-12-18,4006425,2764153,115073,10946086,11733124,96868868,41659060,7442214,4855002,3670920,8444708,4557749,4108171,3502071,25447679,9106553
2015-12-21,3233516,4462255,232463,6466723,6415673,64002428,28869644,3632492,2697787,2075333,6518415,4287060,1836604,2518782,26908358,5975705
2015-12-22,4507611,3484305,794246,6003720,6154051,49664557,29319452,5846116,4818744,1925586,7326645,3549108,1838786,3611028,12396341,11174915
2015-12-23,3599565,5518153,413641,6456643,4734648,47463979,29782243,2387691,3136217,2143124,8753783,3788804,2225489,1768174,11721692,7516236
2015-12-24,1248819,1391689,263404,1765067,2465117,21532667,10950492,890460,843994,275700,1304831,1594443,514093,867088,2085911,5690712
2015-12-28,3736430,2958906,145812,2932215,4282755,38299217,28946857,1857196,5611213,1110819,5295267,3259318,1190209,2196621,8514082,13605120
2015-12-29,3094619,5314700,110350,6145747,3627816,43931475,30796136,2008903,1583336,1483516,11741185,1793584,1238456,5126978,8623573,7087478
2015-12-30,3731393,3190170,310477,2910043,4621906,51320045,18855450,2443660,4208267,1122295,3459306,2924846,2126305,1990640,10875743,5124336
2015-12-31,3406140,2373178,231962,5773408,4389516,44184697,31818882,6730065,2274495,1658493,3631566,2051937,962893,1903752,8068065,8734643
2016-01-04,3690990,2307559,384098,14341264,7009803,81764170,34043654,5876110,3733741,6092681,10264446,3943885,3181563,4096624,21180088,5037285
2016-01-05,2732887,1210003,189259,9412970,6682854,57773894,23891480,8073686,3730659,2033460,7224483,2628963,1941349,2445860,12206902,9150522
2016-01-06,2916018,2668634,344712,8713585,5285218,65835110,22412555,7372812,3579368,2196012,11559113,3536997,2006024,3941693,18165093,6316272
2016-01-07,2469015,10692460,515916,15400648,7962299,88974694,37579395,13044465,7357541,2971869,14795026,3687527,3067568,4479551,21770884,10750054
2016-01-08,4017144,2809649,321461,12512371,12221700,73528022,31301068,6369021,6006069,2681549,14552391,4927739,2977821,7636279,16554089,10383777
2016-01-11,2820542,2629099,117937,12353678,5099765,56225509,33017912,7908422,5452498,3995886,10770633,10627523,2520930,3583948,14221136,6315924
2016-01-12,3318448,2398288,236642,10250310,6511464,61357495,29930184,9033209,8382096,2159253,13050827,8550977,1783336,4304895,12266236,13465330
2016-01-13,3011466,2554217,194076,16325967,11955675,71405315,33268625,6526558,5661870,2800507,14429075,4804697,2229466,3756969,16249830,14865420
2016-01-14,5320013,1813099,311774,14714647,10705127,64896270,34693517,11884911,6753535,4716543,20429028,5595071,2404935,4442581,14833230,9310474
2016-01-15,3348779,1963468,816431,19743631,9179665,117058495,59960995,11227151,7836907,2897847,30963229,6611058,4643007,4846140,30441218,14385970
2016-01-19,4209826,3776801,364583,10224994,7125099,78170902,35498588,7828186,5755257,3668818,15036201,4729469,3218612,3261462,20508133,8279950
2016-01-20,4349924,2219021,694016,16389915,14371872,95513571,47825604,7711132,8589620,4271475,23905298,6061338,3390518,5323866,21082343,8941637
2016-01-21,7255939,2564094,225969,16761997,15240624,81647535,48810860,8377107,10012747,4419706,15573968,5640572,3024520,4076537,22977371,19339209
2016-01-22,3258715,1994486,115212,7380315,7088077,75543768,44844650,14453609,7497254,2323566,10985108,3493466,3052427,3489128,22076527,14717644
2016-01-25,3285000,1983060,1717979,5773587,5376416,58214110,36621253,5688191,4578391,1749742,9798985,3798872,1932998,2827670,7469065,5699806
2016-01-26,2604142,2014593,544371,5860378,3568110,59673178,26589025,4864191,2897403,2234112,9578461,9217610,2134864,2326299,10606438,8334387
2016-01-27,1645315,1485174,200555,10099509,6551707,73533956,32775345,13067339,16015360,3595041,11590638,4578560,3074286,3236228,17603017,14295069
2016-01-28,2390647,1943231,242411,8089621,6116938,82750491,31257538,5456846,4367709,3157397,11153061,9569349,3520660,3404863,17469999,8275715
2016-01-29,8502901,2920583,99946,6177166,12098796,78086088,36942659,6913019,11967863,2402495,11630227,5104458,3252116,3840297,31759357,4971455
2016-02-01,4512330,1724621,273331,6885873,6453093,41772856,30969977,4262570,3371436,1715043,6266469,2909840,2218204,2677025,17306577,6420619
2016-02-02,4835115,5602483,245335,6645941,5953878,72858403,29232010,8070650,5069994,1806447,10039516,4160862,2790143,3732083,25247214,8486824
2016-02-03,3700282,3106627,176554,14235861,9840060,108914855,36239736,8577430,7642253,6485438,14038160,4622682,3075077,5005506,26038817,15987721
2016-02-04,1880319,2606409,76800,11713073,7250664,99485315,28229689,12383139,20856414,2211682,13656965,5317433,3051015,3757658,33378582,6876039
2016-02-05,2155510,1709196,93699,8289893,6259911,67671336,31384035,5243198,4688970,2195392,9661020,3529455,1576145,2471459,16645781,7509468
2016-02-08,2818693,1685762,333830,13321081,7635092,71476449,37534996,11381449,5793754,2856104,13223387,4422991,2242532,3685879,11435851,12191471
2016-02-09,3023843,2762879,170313,11442648,15715230,66726268,33984076,11688295,5768442,2658640,13374212,9514494,2665762,3959280,12416741,16459686
2016-02-10,2318976,3157085,132464,8190485,10748444,66696376,31840782,9357098,4103211,4269639,12086454,4815578,2232733,3822542,20639871,12009051
2016-02-11,2927833,1966679,335573,14795619,19347659,82518359,41491767,15835047,8877702,3851464,13102915,11093616,5479141,5011572,16485079,11423350
2016-02-12,2968826,3249397,106163,7068205,11266055,67896000,38578845,11196328,3389112,2403715,8788593,4990709,2139308,3702867,11461478,5993366
2016-02-16,2356220,3558856,145243,5445414,14954638,53905183,31450926,3517687,6365062,1777910,12975401,3747049,1851143,2905855,11411482,15928886
2016-02-17,2446587,1704303,158177,5581443,6708672,68455718,25444699,7120136,3056801,837452,8930051,3931823,3952144,2580944,21407790,11010092
2016-02-18,2844353,2005534,164748,5170504,12253913,58499139,32312896,9388144,3871190,1409619,8141295,2573359,2389550,2628255,18145613,5196407
2016-02-19,2278789,835454,104986,4657684,5544378,59064251,26679538,5012214,2622311,788991,8835599,1854223,2260831,2415297,27554033,6351784
2016-02-22,2421786,719034,112333,3449088,6582829,42390097,19494739,2724477,3147046,778574,6549544,2359890,1690235,1885974,20317849,3050837
2016-02-23,2337755,1496750,150449,6047904,4394835,54297204,19088920,3931282,2028943,878010,5815360,2851054,2161877,2172083,12219955,4685594
2016-02-24,2473220,2438867,202366,6995169,6514618,55116421,26548741,7366134,4252759,2074338,6212956,3796855,2696217,2337421,16568252,10077759
2016-02-25,2335961,3589434,92981,5258145,5579019,45778485,25085131,3977041,10068237,1380926,7111383,3905587,1385630,2779395,10560965,12894291
2016-02-26,2068260,1686545,81509,3786427,7307841,54368959,18710601,4033885,3205604,833211,6028814,2622523,2078071,2002938,11915584,5916864
2016-02-29,3694192,1813965,120399,3442194,7723015,65213780,30061362,4084379,2186857,1589702,9152473,2728484,1633939,2421640,18979462,2862791
2016-03-01,3984505,2144553,162879,3903800,4697384,68531454,24361969,5026908,4497535,1449385,9302510,3150599,2046009,4033946,28288732,5834169
2016-03-02,2624471,4519730,104204,3103989,5232353,65915406,22397850,4342315,4655888,863356,9436692,3197188,4965132,3062826,27430456,4803489
2016-03-03,3632840,1597034,52645,2966513,3740889,66932049,21109637,3127289,3889370,1023472,5725268,2661559,2062478,2120566,43066915,11763844
