,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2015-06-04,4.82694e-01,5.02806e-01,4.73340e-01,4.66324e-01,4.87371e-01,4.83630e-01,4.78017e-01,4.82226e-01,4.91113e-01,4.83162e-01,5.07951e-01,4.89710e-01,4.92984e-01,4.87839e-01,5.01871e-01,4.78952e-01
2015-06-05,4.82468e-01,5.03039e-01,4.73586e-01,4.66573e-01,4.87611e-01,4.83871e-01,4.78261e-01,4.82468e-01,4.91351e-01,4.83403e-01,5.08181e-01,4.89949e-01,4.93221e-01,4.88079e-01,5.02104e-01,4.79196e-01
2015-06-08,4.82710e-01,5.02804e-01,4.73832e-01,4.66822e-01,4.87383e-01,4.84112e-01,4.78505e-01,4.82710e-01,4.91589e-01,4.83645e-01,5.08411e-01,4.90187e-01,4.93458e-01,4.88318e-01,5.02336e-01,4.79439e-01
2015-06-09,4.82485e-01,5.02569e-01,4.74078e-01,4.67071e-01,4.87623e-01,4.84353e-01,4.78748e-01,4.82952e-01,4.91826e-01,4.83886e-01,5.08174e-01,4.90425e-01,4.93227e-01,4.88090e-01,5.02102e-01,4.79682e-01
2015-06-10,4.82726e-01,5.02334e-01,4.74323e-01,4.67320e-01,4.87862e-01,4.84594e-01,4.78992e-01,4.83193e-01,4.92063e-01,4.84127e-01,5.08403e-01,4.90663e-01,4.92997e-01,4.88329e-01,5.01867e-01,4.79925e-01
2015-06-11,4.82968e-01,5.02100e-01,4.74102e-01,4.67102e-01,4.88101e-01,4.84368e-01,4.78768e-01,4.82968e-01,4.92301e-01,4.83901e-01,5.08166e-01,4.90434e-01,4.92767e-01,4.88101e-01,5.01633e-01,4.79701e-01
2015-06-12,4.82743e-01,5.02332e-01,4.73881e-01,4.66884e-01,4.87873e-01,4.84608e-01,4.78545e-01,4.83209e-01,4.92071e-01,4.83675e-01,5.08396e-01,4.90205e-01,4.92537e-01,4.88340e-01,5.01399e-01,4.79478e-01
2015-06-15,4.82984e-01,5.02564e-01,4.74126e-01,4.67133e-01,4.88112e-01,4.84848e-01,4.78788e-01,4.83450e-01,4.91841e-01,4.83916e-01,5.08159e-01,4.90443e-01,4.92774e-01,4.88578e-01,5.01632e-01,4.79720e-01
2015-06-16,4.82759e-01,5.02796e-01,4.74371e-01,4.67381e-01,4.87884e-01,4.85089e-01,4.79031e-01,4.83691e-01,4.92078e-01,4.84157e-01,5.08388e-01,4.90680e-01,4.93010e-01,4.88816e-01,5.01864e-01,4.79963e-01
2015-06-17,4.82534e-01,5.02562e-01,4.74150e-01,4.67163e-01,4.88123e-01,4.84863e-01,4.79273e-01,4.83931e-01,4.91849e-01,4.84397e-01,5.08617e-01,4.90452e-01,4.92781e-01,4.89054e-01,5.01630e-01,4.80205e-01
2015-06-18,4.82309e-01,5.02328e-01,4.73929e-01,4.66946e-01,4.88361e-01,4.84637e-01,4.79516e-01,4.84171e-01,4.91620e-01,4.84637e-01,5.08380e-01,4.90223e-01,4.92551e-01,4.88827e-01,5.01397e-01,4.80447e-01
2015-06-19,4.82550e-01,5.02559e-01,4.73709e-01,4.66729e-01,4.88599e-01,4.84411e-01,4.79293e-01,4.83946e-01,4.91391e-01,4.84411e-01,5.08143e-01,4.89995e-01,4.92322e-01,4.88599e-01,5.01163e-01,4.80223e-01
2015-06-22,4.82326e-01,5.02791e-01,4.73953e-01,4.66977e-01,4.88372e-01,4.84651e-01,4.79535e-01,4.84186e-01,4.91163e-01,4.84186e-01,5.08372e-01,4.90233e-01,4.92558e-01,4.88837e-01,5.01395e-01,4.80465e-01
2015-06-23,4.82566e-01,5.02557e-01,4.74198e-01,4.66760e-01,4.88145e-01,4.84426e-01,4.79312e-01,4.83961e-01,4.90934e-01,4.83961e-01,5.08136e-01,4.90005e-01,4.92329e-01,4.88610e-01,5.01162e-01,4.80242e-01
2015-06-24,4.82807e-01,5.02323e-01,4.73978e-01,4.66543e-01,4.87918e-01,4.84201e-01,4.79089e-01,4.84201e-01,4.90706e-01,4.84201e-01,5.07900e-01,4.89777e-01,4.92100e-01,4.88383e-01,5.00929e-01,4.80483e-01
2015-06-25,4.82582e-01,5.02555e-01,4.74222e-01,4.66791e-01,4.88156e-01,4.84440e-01,4.79331e-01,4.84440e-01,4.90943e-01,4.84440e-01,5.08128e-01,4.90014e-01,4.92336e-01,4.88621e-01,5.01161e-01,4.80725e-01
2015-06-26,4.82823e-01,5.02321e-01,4.74466e-01,4.67038e-01,4.88394e-01,4.84680e-01,4.79573e-01,4.84680e-01,4.91179e-01,4.84680e-01,5.07892e-01,4.90251e-01,4.92572e-01,4.88858e-01,5.01393e-01,4.80966e-01
2015-06-29,4.83063e-01,5.02088e-01,4.74246e-01,4.66821e-01,4.88167e-01,4.84919e-01,4.79814e-01,4.84455e-01,4.91415e-01,4.84455e-01,5.08121e-01,4.90487e-01,4.92343e-01,4.89095e-01,5.01160e-01,4.80742e-01
2015-06-30,4.82839e-01,5.02319e-01,4.74490e-01,4.67069e-01,4.88404e-01,4.85158e-01,4.80056e-01,4.84694e-01,4.91651e-01,4.84694e-01,5.08349e-01,4.90724e-01,4.92579e-01,4.89332e-01,5.01391e-01,4.80983e-01
2015-07-01,4.83078e-01,5.02086e-01,4.74733e-01,4.66852e-01,4.88178e-01,4.84933e-01,4.80297e-01,4.84933e-01,4.91423e-01,4.84933e-01,5.08113e-01,4.90960e-01,4.92350e-01,4.89105e-01,5.01159e-01,4.81224e-01
2015-07-02,4.83318e-01,5.02317e-01,4.74513e-01,4.66636e-01,4.87952e-01,4.85171e-01,4.80074e-01,4.84708e-01,4.91196e-01,4.84708e-01,5.07878e-01,4.90732e-01,4.92586e-01,4.88879e-01,5.01390e-01,4.81001e-01
2015-07-06,4.83094e-01,5.02547e-01,4.74757e-01,4.66883e-01,4.88189e-01,4.84947e-01,4.79852e-01,4.84947e-01,4.90968e-01,4.84947e-01,5.08106e-01,4.90505e-01,4.92358e-01,4.88652e-01,5.01158e-01,4.81241e-01
2015-07-07,4.82870e-01,5.02778e-01,4.75000e-01,4.67130e-01,4.88426e-01,4.85185e-01,4.80093e-01,4.85185e-01,4.91204e-01,4.85185e-01,5.08333e-01,4.90741e-01,4.92593e-01,4.88889e-01,5.01389e-01,4.81481e-01
2015-07-08,4.82647e-01,5.03008e-01,4.74780e-01,4.66913e-01,4.88663e-01,4.85423e-01,4.79870e-01,4.84961e-01,4.91439e-01,4.85423e-01,5.08561e-01,4.90976e-01,4.92365e-01,4.89125e-01,5.01620e-01,4.81259e-01
2015-07-09,4.82424e-01,5.03238e-01,4.75023e-01,4.67160e-01,4.88899e-01,4.85661e-01,4.80111e-01,4.85199e-01,4.91674e-01,4.85199e-01,5.08788e-01,4.91212e-01,4.92599e-01,4.89362e-01,5.01850e-01,4.81499e-01
2015-07-10,4.82663e-01,5.03005e-01,4.74804e-01,4.66944e-01,4.88673e-01,4.85437e-01,4.79889e-01,4.84975e-01,4.91447e-01,4.84975e-01,5.09015e-01,4.90985e-01,4.92372e-01,4.89135e-01,5.01618e-01,4.81276e-01
2015-07-13,4.82902e-01,5.02773e-01,4.74584e-01,4.66728e-01,4.88447e-01,4.85213e-01,4.79667e-01,4.84750e-01,4.91220e-01,4.84750e-01,5.08780e-01,4.90758e-01,4.92144e-01,4.88909e-01,5.01386e-01,4.81054e-01
2015-07-14,4.83141e-01,5.02540e-01,4.74365e-01,4.66513e-01,4.88222e-01,4.84988e-01,4.79446e-01,4.84988e-01,4.90993e-01,4.84988e-01,5.08545e-01,4.90531e-01,4.91917e-01,4.88684e-01,5.01155e-01,4.81293e-01
2015-07-15,4.82918e-01,5.02770e-01,4.74146e-01,4.66297e-01,4.87996e-01,4.84765e-01,4.79224e-01,4.84765e-01,4.90766e-01,4.84765e-01,5.08772e-01,4.90305e-01,4.91690e-01,4.88920e-01,5.00923e-01,4.81071e-01
2015-07-16,4.82695e-01,5.03000e-01,4.74389e-01,4.66082e-01,4.87771e-01,4.85002e-01,4.79465e-01,4.85002e-01,4.91001e-01,4.84541e-01,5.08999e-01,4.90540e-01,4.91924e-01,4.89156e-01,5.01154e-01,4.81311e-01
2015-07-17,4.82472e-01,5.03229e-01,4.74170e-01,4.65867e-01,4.87546e-01,4.84779e-01,4.79244e-01,4.84779e-01,4.90775e-01,4.84317e-01,5.08764e-01,4.90314e-01,4.91697e-01,4.88930e-01,5.01384e-01,4.81089e-01
2015-07-20,4.82250e-01,5.03458e-01,4.74412e-01,4.66113e-01,4.87321e-01,4.85016e-01,4.79484e-01,4.85016e-01,4.90549e-01,4.84555e-01,5.08529e-01,4.90549e-01,4.91932e-01,4.89166e-01,5.01614e-01,4.81328e-01
2015-07-21,4.82488e-01,5.03687e-01,4.74194e-01,4.65899e-01,4.87097e-01,4.85253e-01,4.79263e-01,4.84793e-01,4.90783e-01,4.84332e-01,5.08756e-01,4.90323e-01,4.92166e-01,4.89401e-01,5.01843e-01,4.81106e-01
2015-07-22,4.82266e-01,5.03455e-01,4.73975e-01,4.66145e-01,4.87333e-01,4.85030e-01,4.79503e-01,4.85030e-01,4.91018e-01,4.84569e-01,5.08521e-01,4.90557e-01,4.92400e-01,4.89175e-01,5.01612e-01,4.81345e-01
2015-07-23,4.82044e-01,5.03683e-01,4.74217e-01,4.66390e-01,4.87569e-01,4.85267e-01,4.79742e-01,4.85267e-01,4.91252e-01,4.84807e-01,5.08748e-01,4.90792e-01,4.92634e-01,4.89411e-01,5.01842e-01,4.81584e-01
2015-07-24,4.81822e-01,5.03912e-01,4.74459e-01,4.66636e-01,4.87805e-01,4.85504e-01,4.79982e-01,4.85504e-01,4.91026e-01,4.85044e-01,5.08974e-01,4.91026e-01,4.92407e-01,4.89646e-01,5.02071e-01,4.81822e-01
2015-07-27,4.82061e-01,5.04140e-01,4.74701e-01,4.66881e-01,4.88040e-01,4.85741e-01,4.80221e-01,4.85741e-01,4.91260e-01,4.85281e-01,5.09200e-01,4.91260e-01,4.92640e-01,4.89880e-01,5.02300e-01,4.82061e-01
2015-07-28,4.81839e-01,5.04368e-01,4.74943e-01,4.67126e-01,4.88276e-01,4.85977e-01,4.80460e-01,4.85977e-01,4.91494e-01,4.85517e-01,5.09425e-01,4.91494e-01,4.92874e-01,4.89655e-01,5.02529e-01,4.82299e-01
2015-07-29,4.82077e-01,5.04136e-01,4.74724e-01,4.66912e-01,4.88051e-01,4.85754e-01,4.80239e-01,4.85754e-01,4.91268e-01,4.85294e-01,5.09191e-01,4.91268e-01,4.92647e-01,4.89430e-01,5.02298e-01,4.82077e-01
2015-07-30,4.82315e-01,5.03904e-01,4.74966e-01,4.66697e-01,4.87827e-01,4.85531e-01,4.80018e-01,4.85990e-01,4.91043e-01,4.85531e-01,5.08957e-01,4.91043e-01,4.92421e-01,4.89205e-01,5.02067e-01,4.82315e-01
2015-07-31,4.82094e-01,5.04132e-01,4.75207e-01,4.66942e-01,4.87603e-01,4.85767e-01,4.80257e-01,4.86226e-01,4.91276e-01,4.85767e-01,5.08724e-01,4.90817e-01,4.92654e-01,4.89440e-01,5.02296e-01,4.82553e-01
2015-08-03,4.81872e-01,5.04360e-01,4.74989e-01,4.67187e-01,4.87380e-01,4.85544e-01,4.80037e-01,4.86003e-01,4.91051e-01,4.85544e-01,5.08949e-01,4.90592e-01,4.92428e-01,4.89215e-01,5.02065e-01,4.82331e-01
2015-08-04,4.82110e-01,5.04587e-01,4.75229e-01,4.67431e-01,4.87615e-01,4.85780e-01,4.80275e-01,4.85780e-01,4.91284e-01,4.85780e-01,5.09174e-01,4.90826e-01,4.92661e-01,4.89450e-01,5.02294e-01,4.82110e-01
2015-08-05,4.82348e-01,5.04356e-01,4.75470e-01,4.67675e-01,4.87850e-01,4.85557e-01,4.80055e-01,4.86016e-01,4.91059e-01,4.86016e-01,5.09399e-01,4.90601e-01,4.92435e-01,4.89225e-01,5.02522e-01,4.82348e-01
2015-08-06,4.82585e-01,5.04583e-01,4.75252e-01,4.67461e-01,4.87626e-01,4.85335e-01,4.79835e-01,4.85793e-01,4.90834e-01,4.85793e-01,5.09166e-01,4.90376e-01,4.92667e-01,4.89459e-01,5.02750e-01,4.82126e-01
2015-08-07,4.82364e-01,5.04810e-01,4.75492e-01,4.67705e-01,4.87861e-01,4.85570e-01,4.80073e-01,4.85570e-01,4.91067e-01,4.85570e-01,5.09391e-01,4.90609e-01,4.92442e-01,4.89693e-01,5.02978e-01,4.81906e-01
2015-08-10,4.82143e-01,5.05037e-01,4.75733e-01,4.67949e-01,4.87637e-01,4.85806e-01,4.80311e-01,4.85806e-01,4.90842e-01,4.85348e-01,5.09615e-01,4.90842e-01,4.92216e-01,4.89927e-01,5.03205e-01,4.82143e-01
2015-08-11,4.82380e-01,5.04805e-01,4.75515e-01,4.67735e-01,4.87414e-01,4.85584e-01,4.80092e-01,4.85584e-01,4.90618e-01,4.85126e-01,5.09382e-01,4.90618e-01,4.91991e-01,4.89703e-01,5.02975e-01,4.81922e-01
2015-08-12,4.82159e-01,5.05032e-01,4.75755e-01,4.67978e-01,4.87649e-01,4.85819e-01,4.80329e-01,4.85819e-01,4.90851e-01,4.85361e-01,5.09607e-01,4.90851e-01,4.92223e-01,4.89936e-01,5.03202e-01,4.82159e-01
2015-08-13,4.82396e-01,5.05258e-01,4.75995e-01,4.67764e-01,4.87883e-01,4.86054e-01,4.80567e-01,4.86054e-01,4.91084e-01,4.85597e-01,5.09831e-01,4.91084e-01,4.92455e-01,4.89712e-01,5.03429e-01,4.82396e-01
2015-08-14,4.82633e-01,5.05484e-01,4.76234e-01,4.67550e-01,4.87660e-01,4.86289e-01,4.80804e-01,4.86289e-01,4.90859e-01,4.85832e-01,5.09598e-01,4.91316e-01,4.92687e-01,4.89488e-01,5.03656e-01,4.82633e-01
2015-08-17,4.82869e-01,5.05710e-01,4.76016e-01,4.67337e-01,4.87894e-01,4.86067e-01,4.80585e-01,4.86067e-01,4.90635e-01,4.86067e-01,5.09365e-01,4.91092e-01,4.92919e-01,4.89265e-01,5.03426e-01,4.82869e-01
2015-08-18,4.82648e-01,5.05936e-01,4.76256e-01,4.67123e-01,4.87671e-01,4.86301e-01,4.80822e-01,4.86301e-01,4.90868e-01,4.85845e-01,5.09589e-01,4.91324e-01,4.92694e-01,4.89498e-01,5.03653e-01,4.83105e-01
2015-08-19,4.82885e-01,5.06162e-01,4.76495e-01,4.67366e-01,4.87905e-01,4.86536e-01,4.81059e-01,4.86536e-01,4.91100e-01,4.86079e-01,5.09813e-01,4.91556e-01,4.92926e-01,4.89731e-01,5.03423e-01,4.83341e-01
2015-08-20,4.82664e-01,5.06387e-01,4.76734e-01,4.67609e-01,4.88139e-01,4.86770e-01,4.81296e-01,4.86770e-01,4.91332e-01,4.86314e-01,5.10036e-01,4.91788e-01,4.93157e-01,4.89964e-01,5.03650e-01,4.83577e-01
2015-08-21,4.82444e-01,5.06156e-01,4.76972e-01,4.67852e-01,4.88372e-01,4.87004e-01,4.81532e-01,4.87004e-01,4.91564e-01,4.86548e-01,5.10260e-01,4.92020e-01,4.93388e-01,4.90196e-01,5.03420e-01,4.83812e-01
2015-08-24,4.82224e-01,5.06381e-01,4.77211e-01,4.68095e-01,4.88605e-01,4.87238e-01,4.81768e-01,4.87238e-01,4.91796e-01,4.86782e-01,5.10483e-01,4.92252e-01,4.93619e-01,4.90428e-01,5.03646e-01,4.84047e-01
2015-08-25,4.82460e-01,5.06606e-01,4.77449e-01,4.68337e-01,4.88838e-01,4.87472e-01,4.82005e-01,4.87472e-01,4.92027e-01,4.87016e-01,5.10706e-01,4.92483e-01,4.93850e-01,4.90661e-01,5.03872e-01,4.84282e-01
2015-08-26,4.82696e-01,5.06375e-01,4.77231e-01,4.68579e-01,4.88616e-01,4.87250e-01,4.81785e-01,4.87250e-01,4.91803e-01,4.86794e-01,5.10474e-01,4.92259e-01,4.93625e-01,4.90437e-01,5.04098e-01,4.84062e-01
2015-08-27,4.82931e-01,5.06600e-01,4.77014e-01,4.68366e-01,4.88393e-01,4.87028e-01,4.81566e-01,4.87028e-01,4.91579e-01,4.86573e-01,5.10241e-01,4.92035e-01,4.93400e-01,4.90214e-01,5.03869e-01,4.83842e-01
2015-08-28,4.82712e-01,5.06369e-01,4.76797e-01,4.68153e-01,4.88171e-01,4.86806e-01,4.81347e-01,4.86806e-01,4.91356e-01,4.86351e-01,5.10009e-01,4.91811e-01,4.93176e-01,4.89991e-01,5.03640e-01,4.83621e-01
2015-08-31,4.82947e-01,5.06139e-01,4.76580e-01,4.68395e-01,4.87949e-01,4.87040e-01,4.81583e-01,4.87040e-01,4.91587e-01,4.86585e-01,5.10232e-01,4.91587e-01,4.93406e-01,4.90223e-01,5.03865e-01,4.83856e-01
2015-09-01,4.83182e-01,5.05909e-01,4.76818e-01,4.68636e-01,4.88182e-01,4.86818e-01,4.81818e-01,4.87273e-01,4.91818e-01,4.86818e-01,5.10000e-01,4.91818e-01,4.93182e-01,4.90455e-01,5.04091e-01,4.84091e-01
2015-09-02,4.82962e-01,5.06134e-01,4.77056e-01,4.68878e-01,4.88414e-01,4.87051e-01,4.82054e-01,4.87506e-01,4.92049e-01,4.87051e-01,5.10223e-01,4.92049e-01,4.93412e-01,4.90686e-01,5.04316e-01,4.84325e-01
2015-09-03,4.83197e-01,5.05904e-01,4.76839e-01,4.68665e-01,4.88193e-01,4.86830e-01,4.81835e-01,4.87284e-01,4.91826e-01,4.86830e-01,5.09991e-01,4.91826e-01,4.93188e-01,4.90463e-01,5.04087e-01,4.84105e-01
2015-09-04,4.82978e-01,5.05674e-01,4.77077e-01,4.68452e-01,4.87971e-01,4.86609e-01,4.81616e-01,4.87063e-01,4.91602e-01,4.86609e-01,5.09759e-01,4.91602e-01,4.92964e-01,4.90695e-01,5.03858e-01,4.84340e-01
2015-09-08,4.82759e-01,5.05898e-01,4.77314e-01,4.68693e-01,4.88203e-01,4.86842e-01,4.81851e-01,4.87296e-01,4.91833e-01,4.86842e-01,5.09982e-01,4.91833e-01,4.93194e-01,4.90926e-01,5.04083e-01,4.84574e-01
2015-09-09,4.82993e-01,5.05669e-01,4.77098e-01,4.68481e-01,4.87982e-01,4.86621e-01,4.81633e-01,4.87075e-01,4.91610e-01,4.86621e-01,5.09751e-01,4.91610e-01,4.92971e-01,4.90703e-01,5.03855e-01,4.84354e-01
2015-09-10,4.82774e-01,5.05893e-01,4.77335e-01,4.68722e-01,4.87761e-01,4.86854e-01,4.81868e-01,4.87307e-01,4.91387e-01,4.86854e-01,5.09519e-01,4.91840e-01,4.93200e-01,4.90481e-01,5.04080e-01,4.84587e-01
2015-09-11,4.83009e-01,5.05664e-01,4.77118e-01,4.68509e-01,4.87540e-01,4.86633e-01,4.81649e-01,4.87087e-01,4.91618e-01,4.86633e-01,5.09289e-01,4.91618e-01,4.92977e-01,4.90258e-01,5.04304e-01,4.84368e-01
2015-09-14,4.82790e-01,5.05888e-01,4.76902e-01,4.68297e-01,4.87772e-01,4.86413e-01,4.81884e-01,4.87319e-01,4.91395e-01,4.86866e-01,5.09058e-01,4.91848e-01,4.93207e-01,4.90036e-01,5.04529e-01,4.84601e-01
2015-09-15,4.82571e-01,5.06111e-01,4.77139e-01,4.68538e-01,4.88004e-01,4.86646e-01,4.82119e-01,4.87551e-01,4.91625e-01,4.87098e-01,5.09280e-01,4.92078e-01,4.92983e-01,4.90267e-01,5.04301e-01,4.84835e-01
2015-09-16,4.82805e-01,5.05882e-01,4.77376e-01,4.68326e-01,4.87783e-01,4.86425e-01,4.81900e-01,4.87330e-01,4.91403e-01,4.86878e-01,5.09050e-01,4.91855e-01,4.92760e-01,4.90045e-01,5.04525e-01,4.84615e-01
2015-09-17,4.83039e-01,5.05654e-01,4.77160e-01,4.68114e-01,4.87562e-01,4.86205e-01,4.81682e-01,4.87110e-01,4.91180e-01,4.86658e-01,5.08820e-01,4.91633e-01,4.92537e-01,4.89824e-01,5.04297e-01,4.84396e-01
2015-09-18,4.82821e-01,5.05877e-01,4.76944e-01,4.68354e-01,4.87794e-01,4.86438e-01,4.81465e-01,4.86890e-01,4.91410e-01,4.86438e-01,5.08590e-01,4.91863e-01,4.92767e-01,4.90054e-01,5.04521e-01,4.84177e-01
2015-09-21,4.82603e-01,5.06100e-01,4.77180e-01,4.68595e-01,4.88025e-01,4.86670e-01,4.81699e-01,4.87122e-01,4.91640e-01,4.86670e-01,5.08812e-01,4.92092e-01,4.92996e-01,4.90285e-01,5.04745e-01,4.84410e-01
2015-09-22,4.82836e-01,5.05872e-01,4.77416e-01,4.68383e-01,4.87805e-01,4.86902e-01,4.81933e-01,4.87353e-01,4.91418e-01,4.86450e-01,5.09033e-01,4.91870e-01,4.93225e-01,4.90515e-01,5.04968e-01,4.84643e-01
2015-09-23,4.82619e-01,5.06095e-01,4.77652e-01,4.68623e-01,4.88036e-01,4.87133e-01,4.82167e-01,4.87585e-01,4.91648e-01,4.86682e-01,5.09255e-01,4.92099e-01,4.93454e-01,4.90745e-01,5.05192e-01,4.84876e-01
2015-09-24,4.82852e-01,5.06318e-01,4.77888e-01,4.68863e-01,4.87816e-01,4.87365e-01,4.82401e-01,4.87365e-01,4.91877e-01,4.86913e-01,5.09477e-01,4.92329e-01,4.93682e-01,4.90975e-01,5.05415e-01,4.85108e-01
2015-09-25,4.82634e-01,5.06089e-01,4.78124e-01,4.69102e-01,4.88047e-01,4.87596e-01,4.82634e-01,4.87596e-01,4.92106e-01,4.87145e-01,5.09698e-01,4.92106e-01,4.93460e-01,4.91204e-01,5.05187e-01,4.85341e-01
2015-09-28,4.82867e-01,5.05861e-01,4.78359e-01,4.68891e-01,4.87827e-01,4.87827e-01,4.82417e-01,4.87376e-01,4.92335e-01,4.86925e-01,5.09919e-01,4.91885e-01,4.93688e-01,4.90983e-01,5.05410e-01,4.85122e-01
2015-09-29,4.82650e-01,5.06084e-01,4.78594e-01,4.69130e-01,4.88058e-01,4.88058e-01,4.82650e-01,4.87607e-01,4.92564e-01,4.87156e-01,5.10140e-01,4.92114e-01,4.93916e-01,4.91212e-01,5.05633e-01,4.85354e-01
2015-09-30,4.82432e-01,5.05856e-01,4.78378e-01,4.68919e-01,4.88288e-01,4.87838e-01,4.82883e-01,4.87387e-01,4.92793e-01,4.86937e-01,5.09910e-01,4.92342e-01,4.93694e-01,4.91441e-01,5.05405e-01,4.85135e-01
2015-10-01,4.82215e-01,5.05628e-01,4.78163e-01,4.68708e-01,4.88068e-01,4.87618e-01,4.82665e-01,4.87168e-01,4.92571e-01,4.86718e-01,5.09680e-01,4.92121e-01,4.93471e-01,4.91220e-01,5.05178e-01,4.84917e-01
2015-10-02,4.82448e-01,5.05851e-01,4.77948e-01,4.68947e-01,4.87849e-01,4.87399e-01,4.82448e-01,4.87399e-01,4.92349e-01,4.86949e-01,5.09451e-01,4.91899e-01,4.93699e-01,4.90999e-01,5.05401e-01,4.85149e-01
2015-10-05,4.82231e-01,5.05623e-01,4.77733e-01,4.68736e-01,4.87629e-01,4.87179e-01,4.82231e-01,4.87179e-01,4.92128e-01,4.86730e-01,5.09222e-01,4.91678e-01,4.93477e-01,4.90778e-01,5.05173e-01,4.84930e-01
2015-10-06,4.82464e-01,5.05396e-01,4.77518e-01,4.68525e-01,4.87410e-01,4.86960e-01,4.82014e-01,4.86960e-01,4.91906e-01,4.86511e-01,5.08993e-01,4.91457e-01,4.93255e-01,4.90558e-01,5.04946e-01,4.84712e-01
2015-10-07,4.82247e-01,5.05169e-01,4.77303e-01,4.68315e-01,4.87640e-01,4.87191e-01,4.81798e-01,4.86742e-01,4.92135e-01,4.86292e-01,5.09213e-01,4.91236e-01,4.93034e-01,4.90787e-01,5.04719e-01,4.84494e-01
2015-10-08,4.82480e-01,5.05391e-01,4.77089e-01,4.68104e-01,4.87421e-01,4.86972e-01,4.81581e-01,4.86523e-01,4.91914e-01,4.86074e-01,5.08985e-01,4.91015e-01,4.92812e-01,4.90566e-01,5.04492e-01,4.84277e-01
2015-10-09,4.82712e-01,5.05164e-01,4.76875e-01,4.67894e-01,4.87203e-01,4.86753e-01,4.81365e-01,4.86304e-01,4.91693e-01,4.85855e-01,5.09205e-01,4.90795e-01,4.92591e-01,4.90346e-01,5.04266e-01,4.84059e-01
2015-10-12,4.82944e-01,5.04937e-01,4.77110e-01,4.67684e-01,4.86984e-01,4.86535e-01,4.81149e-01,4.86086e-01,4.91921e-01,4.85637e-01,5.08977e-01,4.91023e-01,4.92370e-01,4.90126e-01,5.04039e-01,4.83842e-01
2015-10-13,4.82728e-01,5.05159e-01,4.77344e-01,4.67474e-01,4.86765e-01,4.86765e-01,4.81382e-01,4.86317e-01,4.92149e-01,4.85868e-01,5.09197e-01,4.91252e-01,4.92598e-01,4.90354e-01,5.04262e-01,4.84074e-01
2015-10-14,4.82511e-01,5.05381e-01,4.77578e-01,4.67713e-01,4.86996e-01,4.86996e-01,4.81614e-01,4.86547e-01,4.92377e-01,4.86099e-01,5.09417e-01,4.91480e-01,4.92825e-01,4.90583e-01,5.04484e-01,4.84305e-01
2015-10-15,4.82295e-01,5.05155e-01,4.77364e-01,4.67952e-01,4.87225e-01,4.86777e-01,4.81398e-01,4.86329e-01,4.92156e-01,4.85881e-01,5.09189e-01,4.91260e-01,4.92604e-01,4.90363e-01,5.04258e-01,4.84088e-01
2015-10-16,4.82527e-01,5.05376e-01,4.77151e-01,4.67742e-01,4.87007e-01,4.86559e-01,4.81183e-01,4.86111e-01,4.91935e-01,4.85663e-01,5.08961e-01,4.91039e-01,4.92384e-01,4.90143e-01,5.04032e-01,4.83871e-01
2015-10-19,4.82759e-01,5.05150e-01,4.77385e-01,4.67532e-01,4.86789e-01,4.86341e-01,4.81415e-01,4.86341e-01,4.91715e-01,4.85893e-01,5.08733e-01,4.91267e-01,4.92163e-01,4.90372e-01,5.04254e-01,4.84102e-01
2015-10-20,4.82543e-01,5.05372e-01,4.77619e-01,4.67323e-01,4.87019e-01,4.86571e-01,4.81647e-01,4.86124e-01,4.91943e-01,4.86124e-01,5.08953e-01,4.91495e-01,4.92390e-01,4.90600e-01,5.04476e-01,4.84333e-01
2015-10-21,4.82774e-01,5.05145e-01,4.77405e-01,4.67562e-01,4.87248e-01,4.86801e-01,4.81879e-01,4.86353e-01,4.92170e-01,4.86353e-01,5.08725e-01,4.91723e-01,4.92617e-01,4.90380e-01,5.04698e-01,4.84564e-01
2015-10-22,4.82558e-01,5.05367e-01,4.77639e-01,4.67800e-01,4.87030e-01,4.87030e-01,4.82111e-01,4.86136e-01,4.92397e-01,4.86583e-01,5.08945e-01,4.91950e-01,4.92844e-01,4.90608e-01,5.04919e-01,4.84794e-01
2015-10-23,4.82342e-01,5.05141e-01,4.77425e-01,4.67591e-01,4.86813e-01,4.86813e-01,4.81895e-01,4.85919e-01,4.92177e-01,4.86366e-01,5.08717e-01,4.91730e-01,4.92624e-01,4.90389e-01,5.04694e-01,4.84578e-01
2015-10-26,4.82574e-01,5.05362e-01,4.77659e-01,4.67382e-01,4.86595e-01,4.86595e-01,4.81680e-01,4.85702e-01,4.91957e-01,4.86595e-01,5.08490e-01,4.91510e-01,4.92851e-01,4.90170e-01,5.04915e-01,4.84361e-01
2015-10-27,4.82358e-01,5.05583e-01,4.77445e-01,4.67619e-01,4.86824e-01,4.86824e-01,4.81912e-01,4.85931e-01,4.92184e-01,4.86824e-01,5.08709e-01,4.91737e-01,4.92631e-01,4.90397e-01,5.05136e-01,4.84591e-01
2015-10-28,4.82143e-01,5.05804e-01,4.77679e-01,4.67857e-01,4.87054e-01,4.87054e-01,4.82143e-01,4.86161e-01,4.92411e-01,4.87054e-01,5.08929e-01,4.91964e-01,4.92857e-01,4.90625e-01,5.05357e-01,4.84821e-01
