,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2010-04-26,104.230,24.350,39.330,112.080,42.660,43.060,56.520,22.260,16.230,17.910,13.080,33.440,55.240,52.900,73.500,35.750
2010-04-27,104.560,23.980,37.960,109.870,41.460,41.520,54.250,21.300,15.800,16.900,12.800,32.080,52.270,51.030,70.050,33.900
2010-04-28,104.400,24.060,37.160,110.550,41.620,41.870,54.260,21.200,15.880,16.710,12.870,32.120,52.990,51.730,71.010,33.630
2010-04-29,104.440,24.250,38.000,111.690,42.150,42.560,55.100,21.470,15.950,17.010,12.960,32.520,53.720,52.400,73.200,34.320
2010-04-30,104.890,24.440,37.730,110.100,41.770,42.050,54.410,21.390,15.660,16.760,12.710,31.840,52.990,51.850,72.260,34.150
2010-05-03,104.380,24.560,38.130,111.540,42.230,42.280,54.800,21.500,15.760,16.950,12.830,31.740,53.540,51.740,71.800,34.300
2010-05-04,104.800,23.900,36.880,109.360,40.820,40.340,52.630,20.590,15.270,15.940,12.310,31.100,51.250,49.630,67.970,32.650
2010-05-05,104.720,23.360,35.820,108.800,40.650,39.610,51.620,20.050,15.210,15.340,12.100,30.160,50.300,48.680,67.200,31.680
2010-05-06,104.870,22.900,33.190,105.260,39.200,37.990,49.320,19.320,14.710,14.090,11.630,28.740,48.570,46.740,64.330,29.850
2010-05-07,104.410,22.780,32.980,103.780,39.150,38.190,49.210,19.180,14.820,14.250,11.840,28.580,48.770,46.890,63.900,29.690
2010-05-10,104.400,23.220,35.250,108.000,40.870,40.940,52.400,20.190,15.350,15.920,12.350,30.120,51.600,49.890,69.170,32.520
2010-05-11,104.790,23.180,34.860,107.670,40.270,40.200,51.550,20.140,15.190,15.680,12.080,29.880,51.290,48.970,67.450,32.000
2010-05-12,104.680,23.370,35.720,109.260,40.440,40.700,52.130,20.620,15.250,15.730,12.160,30.140,52.190,49.080,68.220,32.480
2010-05-13,104.830,23.170,35.320,108.100,39.870,40.320,51.450,20.450,15.180,15.330,12.170,29.740,51.890,49.350,67.610,31.920
2010-05-14,105.210,22.580,34.400,106.510,39.290,39.490,49.990,19.810,14.940,14.570,12.080,28.780,50.460,48.690,65.780,30.560
2010-05-17,105.130,21.940,34.100,106.520,39.650,39.250,50.060,19.920,14.900,14.600,12.040,28.980,50.100,48.050,65.090,30.790
2010-05-18,105.490,21.910,33.050,105.390,38.940,38.430,48.980,19.620,14.750,14.250,11.810,28.280,48.970,46.740,63.080,30.130
2010-05-19,105.540,21.710,33.540,104.770,38.810,38.060,49.170,19.660,14.750,14.540,11.670,28.280,48.280,46.270,61.570,30.510
2010-05-20,105.450,21.260,32.250,101.110,37.400,36.160,47.460,19.090,14.320,14.000,11.230,27.140,46.030,43.300,58.610,29.450
2010-05-21,105.900,21.480,32.720,101.840,37.280,37.340,48.620,19.240,14.600,14.690,11.370,27.860,47.310,44.100,61.140,30.380
2010-05-24,105.840,21.460,32.500,100.680,37.360,36.950,47.510,18.760,14.630,14.040,11.350,27.360,47.110,43.520,60.280,29.380
2010-05-25,105.970,21.290,31.490,100.460,37.080,36.550,47.320,18.580,14.610,13.980,11.160,27.320,46.980,42.200,59.780,29.220
2010-05-26,105.850,21.520,31.470,99.680,36.480,36.530,46.620,18.290,14.320,13.600,11.070,27.160,47.720,42.090,60.100,28.480
2010-05-27,105.600,22.150,33.050,102.720,37.710,38.740,49.270,19.380,14.940,14.740,11.520,28.880,50.130,44.810,63.780,30.500
2010-05-28,105.710,21.960,32.800,101.470,37.500,38.100,48.320,19.150,14.780,14.280,11.360,28.340,48.890,44.000,63.520,29.840
2010-05-31,105.710,21.960,32.800,101.470,37.500,38.100,48.320,19.150,14.780,14.280,11.360,28.340,48.890,44.000,63.520,29.840
2010-06-01,105.560,21.550,33.030,100.320,37.750,37.400,47.840,19.000,14.560,13.910,11.170,28.120,48.100,43.490,62.660,29.360
2010-06-02,105.450,21.810,33.480,102.610,37.840,38.710,49.120,19.400,14.860,14.380,11.360,28.860,49.320,45.070,64.770,30.380
2010-06-03,105.400,21.930,33.430,102.690,37.980,38.570,48.970,19.390,14.870,14.330,11.400,28.820,49.170,45.480,64.140,30.200
2010-06-04,105.670,21.250,31.930,99.440,36.810,37.200,46.880,18.510,14.500,13.370,11.090,27.700,47.850,44.330,61.940,28.480
2010-06-07,105.980,21.290,31.720,98.270,36.290,36.620,46.290,18.330,14.460,13.220,10.880,27.480,47.320,43.510,60.870,28.140
2010-06-08,105.860,21.460,31.680,99.440,36.410,37.460,47.030,18.480,14.720,13.450,10.980,27.660,48.320,44.380,62.400,28.460
2010-06-09,105.920,21.560,32.000,99.150,36.490,37.260,46.860,18.620,14.790,13.450,10.910,27.540,48.470,43.900,62.480,28.500
2010-06-10,105.600,21.920,32.910,101.880,37.220,38.560,48.840,19.370,14.990,14.230,11.280,28.620,50.210,44.780,65.100,29.940
2010-06-11,105.660,21.950,33.070,102.310,37.110,38.760,48.910,19.340,15.090,14.440,11.370,28.560,50.750,45.110,65.650,30.190
2010-06-14,105.810,22.010,33.660,102.140,37.420,38.770,49.220,19.500,15.100,14.710,11.390,28.800,50.600,45.930,64.970,30.520
2010-06-15,105.810,22.380,34.880,104.170,38.000,39.940,50.780,20.140,15.370,15.550,11.740,29.540,51.920,47.120,66.880,31.790
2010-06-16,105.970,22.430,34.150,104.290,38.030,39.940,50.540,20.050,15.380,15.400,11.770,29.500,52.140,47.190,67.140,31.560
2010-06-17,106.220,22.440,34.360,104.560,37.750,39.740,50.700,20.230,15.370,15.470,11.690,29.520,52.060,47.010,66.820,31.760
2010-06-18,106.050,22.400,34.380,104.490,37.770,39.920,50.610,20.220,15.400,15.570,11.710,29.500,52.280,47.920,67.200,31.780
2010-06-21,106.280,22.310,34.200,104.450,38.110,40.610,50.600,20.240,15.610,15.410,11.900,29.320,52.390,48.890,67.920,31.670
2010-06-22,106.390,22.260,33.880,102.930,37.510,39.830,49.960,20.070,15.530,15.060,11.770,29.020,51.420,47.890,66.800,31.250
2010-06-23,106.660,21.890,34.200,102.990,37.400,39.670,49.430,19.820,15.360,14.970,11.750,28.880,51.200,47.710,66.700,30.790
2010-06-24,106.570,21.940,33.750,101.560,36.880,38.970,48.570,19.600,15.310,14.530,11.680,28.380,50.350,47.390,65.540,30.080
2010-06-25,106.720,22.340,33.760,101.720,37.120,39.430,48.850,19.570,15.420,14.730,11.650,28.300,51.240,47.400,66.910,30.190
2010-06-28,106.920,22.100,32.640,101.440,36.620,39.160,48.490,19.500,15.390,14.600,11.610,28.780,50.990,47.170,66.120,29.970
2010-06-29,107.240,21.490,31.790,98.730,35.570,37.570,46.830,18.810,14.910,13.880,11.300,27.400,48.590,45.070,62.750,28.700
2010-06-30,107.250,21.570,32.060,97.730,35.640,37.320,46.510,18.710,14.770,13.800,11.200,26.880,47.890,44.710,61.830,28.550
2010-07-01,106.880,21.240,32.240,97.340,35.460,37.590,47.190,19.030,14.800,14.200,11.180,27.200,47.730,44.910,62.970,29.250
2010-07-02,106.730,21.200,32.300,96.870,35.740,37.750,47.090,18.880,14.880,14.200,11.290,27.320,47.560,44.250,63.870,29.110
2010-07-05,106.730,21.200,32.300,96.870,35.740,37.750,47.090,18.880,14.880,14.200,11.290,27.320,47.560,44.250,63.870,29.110
2010-07-06,107.060,21.260,32.700,97.450,36.290,38.450,48.030,19.280,15.000,14.460,11.760,27.700,48.430,45.450,64.130,29.780
2010-07-07,106.920,21.740,33.350,100.290,36.980,39.300,49.520,19.740,15.190,15.260,11.920,28.680,49.470,46.030,66.020,30.970
2010-07-08,106.900,21.940,33.700,101.510,37.190,39.490,50.010,19.850,15.210,15.430,11.960,28.900,49.760,46.500,66.610,31.300
2010-07-09,106.740,21.980,33.870,102.110,37.030,39.980,50.060,19.870,15.380,15.490,12.000,28.920,49.960,47.450,67.340,31.280
2010-07-12,106.860,21.730,33.680,102.250,36.800,39.650,49.870,19.800,15.420,15.440,11.960,28.980,49.350,47.540,65.920,31.100
2010-07-13,106.590,22.080,34.290,103.730,37.020,40.110,50.790,20.340,15.460,15.730,12.040,29.700,50.450,47.870,66.930,31.920
2010-07-14,106.950,22.040,34.450,103.750,37.090,40.030,50.970,20.390,15.470,15.680,12.140,29.740,50.630,48.360,66.420,31.930
2010-07-15,107.100,22.250,34.890,103.700,36.310,39.840,51.220,20.620,15.360,15.790,12.050,30.020,50.550,48.190,66.150,32.260
2010-07-16,107.430,21.970,34.890,101.010,35.390,38.650,49.580,20.120,15.150,15.290,11.830,29.180,48.990,46.370,64.150,31.280
2010-07-19,107.330,21.950,34.120,101.620,35.490,39.160,49.900,20.210,15.190,15.560,12.050,29.260,49.140,46.960,65.070,31.580
2010-07-20,107.250,22.130,33.990,102.330,35.930,40.080,50.240,20.040,15.420,15.500,12.260,29.500,49.940,47.810,67.230,31.520
2010-07-21,107.720,22.070,33.510,101.230,35.340,39.670,49.330,19.670,15.260,15.120,12.040,29.240,49.630,47.450,66.930,30.810
2010-07-22,107.620,22.510,34.580,103.250,36.120,40.870,50.990,20.450,15.620,15.850,12.230,30.160,51.010,48.330,69.030,32.240
2010-07-23,107.430,22.440,35.120,104.270,36.280,41.150,51.590,20.650,15.830,15.900,12.310,30.560,51.320,48.850,69.470,32.560
2010-07-26,107.410,22.420,35.650,105.260,36.190,41.430,51.950,20.840,15.930,16.140,12.440,30.700,51.690,49.560,69.240,32.940
2010-07-27,107.370,22.180,35.710,105.440,36.620,41.360,52.100,20.910,15.870,16.420,12.390,31.060,51.430,49.410,69.000,33.120
2010-07-28,107.570,22.270,35.620,105.090,36.620,41.130,51.830,20.690,15.730,16.240,12.360,30.760,51.150,49.060,69.500,32.890
2010-07-29,107.670,22.590,35.780,104.670,36.590,41.200,52.070,20.700,15.870,16.380,12.400,30.760,50.920,49.000,69.830,32.980
2010-07-30,107.850,22.890,35.780,104.700,36.250,41.400,51.910,20.740,15.940,16.310,12.410,30.780,50.960,49.050,70.380,32.840
2010-08-02,107.410,23.330,36.860,106.730,36.890,42.480,53.660,21.430,16.300,16.910,12.790,31.860,51.980,50.630,72.080,34.230
2010-08-03,107.480,23.410,36.920,106.390,36.240,42.270,53.580,21.500,16.290,16.930,12.830,32.000,51.970,50.830,71.230,34.240
2010-08-04,107.290,23.610,36.910,106.960,36.680,42.330,53.630,21.600,16.320,16.870,12.790,32.020,52.360,50.870,71.660,34.230
2010-08-05,107.420,23.500,37.130,106.880,36.510,42.140,53.590,21.670,16.350,16.770,12.710,31.840,52.310,50.600,71.760,34.160
2010-08-06,107.630,23.290,37.110,106.690,36.550,42.080,53.750,21.710,16.440,16.810,12.700,32.020,51.820,50.660,71.080,34.180
2010-08-09,107.630,23.370,37.270,107.120,37.030,42.300,53.810,21.750,16.640,16.820,12.870,32.140,51.820,50.830,71.120,34.250
2010-08-10,107.810,23.120,36.990,106.660,36.490,41.720,53.380,21.500,16.500,16.820,12.760,31.940,51.650,50.130,70.500,33.910
2010-08-11,107.910,22.600,35.170,104.130,35.400,40.390,50.950,20.460,16.260,15.780,12.440,30.560,50.050,48.080,68.160,32.060
2010-08-12,107.740,22.430,34.990,103.450,35.660,40.460,50.890,20.300,16.240,15.730,12.460,30.680,50.260,47.850,68.620,31.870
2010-08-13,107.990,22.410,35.040,103.350,35.780,40.680,50.710,20.130,16.250,15.580,12.550,30.760,50.240,48.280,68.610,31.620
2010-08-16,108.350,22.340,35.130,103.280,35.540,41.060,51.120,20.220,16.170,15.620,12.620,30.860,50.610,48.360,69.960,31.720
2010-08-17,108.220,22.660,35.690,104.330,35.960,41.490,51.690,20.560,16.180,15.840,12.650,31.120,51.000,49.240,70.800,32.310
2010-08-18,108.100,22.570,35.690,104.570,36.200,41.460,51.670,20.560,16.190,15.800,12.640,31.020,51.210,49.410,70.800,32.230
2010-08-19,108.450,22.340,35.150,103.060,35.830,41.140,50.840,20.130,16.140,15.300,12.520,30.340,50.630,49.490,69.870,31.500
2010-08-20,108.300,22.200,34.630,102.140,35.680,41.020,50.310,19.720,16.160,15.080,12.560,30.160,50.510,49.250,69.480,30.960
2010-08-23,108.410,22.050,34.940,101.760,35.350,40.650,50.210,19.630,16.080,15.100,12.620,30.280,49.730,48.960,68.300,30.890
2010-08-24,108.840,21.800,34.190,100.400,34.730,40.130,49.520,19.360,15.990,14.750,12.490,29.740,48.470,48.280,67.400,30.400
2010-08-25,108.590,21.910,34.190,100.610,35.150,39.870,49.570,19.330,16.050,14.780,12.300,29.700,48.490,47.590,67.080,30.370
2010-08-26,108.730,22.160,34.190,99.930,35.020,39.620,49.550,19.280,16.000,14.830,12.190,29.800,47.700,47.340,66.110,30.280
2010-08-27,108.130,22.540,34.860,101.580,35.500,40.490,50.520,19.620,16.140,15.140,12.360,30.340,48.730,48.000,68.690,30.980
2010-08-30,108.860,22.500,34.130,100.170,35.340,39.820,49.790,19.210,16.000,14.750,12.230,29.800,47.820,47.920,66.900,30.330
2010-08-31,108.940,22.200,34.520,100.200,34.730,40.060,49.940,19.310,15.990,14.860,12.140,29.920,48.090,47.790,67.750,30.550
2010-09-01,108.410,22.640,35.080,102.800,35.840,41.470,51.720,20.080,16.360,15.500,12.360,30.920,49.520,49.640,70.550,31.810
2010-09-02,108.270,22.800,35.080,103.280,35.480,41.540,52.010,20.230,16.410,15.700,12.370,31.060,49.950,49.660,70.820,32.160
2010-09-03,108.020,22.920,35.850,104.580,35.720,42.030,52.490,20.480,16.430,15.880,12.600,31.500,50.440,50.090,70.630,32.540
2010-09-06,108.020,22.920,35.850,104.580,35.720,42.030,52.490,20.480,16.430,15.880,12.600,31.500,50.440,50.090,70.630,32.540
2010-09-07,108.330,23.040,35.460,103.560,35.490,41.420,51.760,20.060,16.580,15.420,12.460,30.980,49.610,49.550,69.540,31.720
2010-09-08,108.250,23.090,35.800,103.980,35.670,41.870,52.160,20.170,16.680,15.560,12.550,31.340,49.790,49.990,70.490,31.930
2010-09-09,107.730,22.960,35.620,104.250,35.950,42.110,52.650,20.330,16.820,15.700,12.590,31.620,49.980,50.490,70.780,32.170
2010-09-10,107.500,23.200,36.150,104.780,36.140,42.260,52.810,20.430,16.870,15.770,12.660,31.700,50.470,50.920,70.910,32.380
2010-09-13,107.740,23.370,36.710,105.670,36.300,43.270,53.770,20.840,17.090,16.130,13.060,32.140,51.210,51.610,72.840,33.120
2010-09-14,108.130,23.440,37.020,105.440,36.050,43.250,54.130,21.080,17.150,16.280,13.140,32.340,51.550,51.570,72.650,33.420
2010-09-15,107.930,23.400,37.140,105.940,36.990,43.310,54.150,21.130,17.230,16.230,13.200,32.500,51.700,51.790,72.330,33.490
2010-09-16,107.750,23.280,37.170,106.190,36.550,43.090,53.890,21.210,17.210,16.200,13.120,32.540,51.470,51.230,72.430,33.520
2010-09-17,107.890,23.360,36.960,106.070,36.460,43.020,53.630,21.010,17.320,15.980,13.100,32.280,51.570,51.380,71.780,33.210
2010-09-20,107.930,23.550,37.340,107.520,36.880,43.700,54.560,21.350,17.630,16.310,13.290,32.800,52.070,52.250,72.460,33.800
2010-09-21,108.390,23.300,37.850,107.620,36.350,43.570,54.550,21.550,17.570,16.420,13.250,32.640,52.410,52.370,72.880,34.030
2010-09-22,108.420,23.440,37.910,107.400,36.210,43.600,54.470,21.610,17.700,16.390,13.210,32.680,52.500,52.410,73.400,34.100
2010-09-23,108.540,23.460,37.660,106.670,35.850,43.320,53.880,21.260,17.610,16.100,13.200,32.340,52.410,51.800,74.180,33.540
2010-09-24,108.140,23.820,38.220,108.570,36.350,44.120,55.380,22.030,17.960,16.750,13.400,33.220,53.160,52.770,73.900,34.800
2010-09-27,108.510,23.660,38.440,108.190,36.460,44.040,55.100,21.910,18.030,16.570,13.330,33.100,52.900,52.680,74.390,34.500
2010-09-28,108.770,23.660,38.720,108.560,36.380,44.360,55.420,22.090,17.920,16.790,13.400,33.140,53.310,52.890,75.400,34.860
2010-09-29,108.690,23.970,38.760,108.310,36.410,44.510,55.330,22.050,17.990,16.680,13.490,32.980,53.120,53.150,76.150,34.710
2010-09-30,108.650,24.110,38.710,107.910,36.020,44.770,54.920,22.000,18.140,16.800,13.550,32.720,52.990,53.490,76.950,34.630
2010-10-01,108.260,24.160,39.250,108.320,35.830,45.430,55.470,22.210,18.320,16.940,13.630,33.260,53.900,54.440,78.120,34.890
2010-10-04,108.440,24.080,39.250,107.570,35.180,45.290,54.670,21.760,18.400,16.510,13.560,33.040,54.120,54.570,78.160,34.310
2010-10-05,108.440,24.570,39.960,109.400,36.250,46.110,56.220,22.350,18.520,17.180,13.620,33.680,54.940,55.160,79.680,35.550
2010-10-06,108.550,24.580,39.980,109.770,36.200,46.090,56.690,22.600,18.550,17.260,13.730,33.860,55.230,55.970,78.640,35.820
2010-10-07,108.600,24.330,40.100,109.600,36.270,45.680,56.500,22.560,18.550,17.270,13.670,33.720,54.450,55.470,77.580,35.860
2010-10-08,108.820,25.140,40.340,110.160,36.360,46.230,56.870,22.690,18.820,17.420,13.700,33.940,55.410,55.680,79.030,36.000
2010-10-11,108.760,25.020,40.360,110.260,36.370,46.200,56.800,22.650,19.020,17.370,13.570,33.860,55.510,55.160,79.300,35.820
2010-10-12,108.650,25.140,40.180,110.260,35.840,46.010,56.680,22.760,18.940,17.370,13.390,33.740,55.480,54.320,79.100,35.960
2010-10-13,108.640,25.260,41.140,111.060,35.800,46.860,57.320,23.210,19.160,17.690,13.480,34.180,56.270,54.990,80.920,36.590
2010-10-14,108.240,25.220,41.280,111.070,35.730,46.780,57.720,23.540,19.080,17.840,13.590,34.340,56.070,55.410,80.530,36.920
2010-10-15,108.020,24.940,41.280,110.680,35.610,46.720,57.530,23.500,19.070,17.690,13.590,34.300,55.910,55.640,80.400,36.780
2010-10-18,108.400,25.190,41.540,111.010,35.960,46.740,57.660,23.750,19.140,17.900,13.470,34.400,56.230,56.000,80.070,38.000
2010-10-19,108.490,24.450,40.710,109.840,35.590,45.260,56.390,23.010,18.890,17.440,13.050,33.560,55.130,52.790,77.650,35.960
2010-10-20,108.620,25.030,41.220,111.090,35.680,45.980,57.450,23.590,19.180,17.890,13.330,33.960,56.110,53.980,78.440,36.790
2010-10-21,108.450,24.720,40.940,111.540,35.300,45.980,57.140,23.770,18.960,17.950,13.390,33.760,56.460,53.980,76.680,36.870
2010-10-22,108.500,24.920,41.050,111.360,35.580,46.030,57.290,23.840,18.980,17.960,13.460,33.880,56.810,54.700,76.100,37.050
2010-10-25,108.510,25.060,41.260,111.710,35.190,46.530,57.510,24.030,19.170,17.860,13.840,33.900,57.080,55.640,76.800,37.150
2010-10-26,108.260,25.190,41.280,111.760,35.350,46.490,57.140,23.810,18.970,17.700,13.820,33.960,56.930,55.480,77.740,36.800
2010-10-27,108.050,25.110,40.810,111.310,35.080,45.700,56.590,23.540,18.730,17.610,13.690,33.580,56.520,54.500,76.240,36.350
2010-10-28,108.320,25.240,41.240,111.100,34.970,45.990,57.030,23.820,18.680,17.940,13.900,33.980,57.010,55.040,76.670,36.770
2010-10-29,108.550,25.180,41.610,111.310,34.830,46.120,57.010,23.830,18.730,17.910,13.900,34.100,57.520,54.390,77.040,36.730
2010-11-01,108.230,25.340,40.930,111.320,34.550,46.630,56.800,23.700,19.050,17.590,14.030,34.240,57.870,55.350,78.030,36.400
2010-11-02,108.420,25.570,41.700,111.880,34.770,47.200,57.740,24.170,19.260,18.000,14.080,34.620,58.520,56.000,79.230,37.170
2010-11-03,108.400,25.690,42.020,112.300,35.100,47.500,58.140,24.300,19.610,18.100,14.110,34.860,58.570,56.790,79.380,37.310
2010-11-04,108.920,26.300,42.600,114.430,35.650,48.580,59.460,24.780,20.120,18.370,14.420,35.900,59.190,57.790,81.580,37.970
2010-11-05,108.620,26.410,42.200,114.540,36.150,48.490,59.200,24.570,20.180,17.890,14.410,35.720,59.500,57.440,81.160,37.460
2010-11-08,108.570,26.480,42.110,114.220,36.120,48.300,58.840,24.400,20.230,17.820,14.360,35.400,59.630,57.130,80.820,37.120
2010-11-09,108.040,26.300,41.390,113.690,36.140,47.680,58.250,24.130,19.870,17.720,14.340,35.040,58.840,56.750,79.130,36.780
2010-11-10,107.950,26.580,41.650,113.730,36.730,48.030,58.420,24.080,20.100,17.620,14.410,35.180,59.300,57.630,78.880,36.700
2010-11-11,107.940,26.360,40.840,113.080,36.560,47.560,57.920,23.820,19.970,17.260,14.330,35.160,59.140,57.300,77.960,36.120
2010-11-12,107.510,25.260,40.450,112.160,36.430,46.410,57.440,23.770,19.710,17.180,13.990,34.940,58.350,55.460,76.750,35.930
2010-11-15,106.920,25.300,40.500,112.250,36.610,46.390,57.400,23.800,19.630,17.100,13.980,34.820,58.260,55.470,76.910,35.920
2010-11-16,107.180,24.550,39.560,110.500,35.910,45.170,56.050,23.270,19.240,16.720,13.870,33.760,57.290,54.190,74.800,35.050
2010-11-17,107.210,24.360,39.760,110.440,36.370,45.400,56.360,23.410,19.200,16.750,13.860,33.920,57.700,54.470,75.080,35.320
2010-11-18,107.180,25.020,40.490,112.150,37.380,46.480,57.770,24.110,19.550,17.120,14.050,34.700,58.960,56.080,77.200,36.180
2010-11-19,107.300,24.660,40.650,112.010,37.460,46.510,57.770,24.270,19.220,17.210,14.080,34.520,59.550,56.520,77.260,36.410
2010-11-22,107.560,24.740,40.350,111.820,37.270,46.370,57.150,24.140,18.990,16.770,14.180,34.100,59.590,56.570,76.310,35.820
2010-11-23,107.670,24.680,39.270,110.390,36.620,44.900,55.430,23.240,18.610,16.160,13.890,33.080,58.090,53.500,74.120,34.430
2010-11-24,107.150,25.140,39.440,111.850,37.220,45.940,56.310,23.610,18.920,16.270,14.050,33.540,59.860,55.410,75.940,34.700
2010-11-26,107.370,25.260,39.230,110.640,36.990,44.800,55.370,23.450,18.640,15.950,13.950,33.180,58.760,53.510,74.810,34.050
2010-11-29,107.440,25.310,38.570,110.650,37.120,45.150,54.880,22.940,18.940,15.500,14.070,32.640,58.980,53.700,75.320,33.310
2010-11-30,107.370,25.070,38.020,110.170,36.660,44.780,54.260,22.530,18.890,15.110,14.090,32.320,59.100,53.970,74.850,32.660
2010-12-01,106.260,25.810,39.200,112.670,37.500,46.060,55.800,23.400,19.430,15.720,14.490,33.180,59.970,55.630,76.560,33.900
2010-12-02,106.050,26.030,40.000,113.740,37.700,46.970,56.860,23.870,19.520,16.180,14.720,33.780,60.670,56.560,77.430,34.790
2010-12-03,106.260,26.360,40.490,113.940,37.320,47.140,57.410,24.240,19.390,16.430,14.780,34.160,60.680,57.310,78.150,35.300
2010-12-06,106.650,26.330,40.400,113.740,37.600,47.060,57.150,24.070,19.220,16.120,14.920,34.200,60.890,57.190,77.690,34.840
2010-12-07,105.820,26.150,40.440,113.730,37.570,46.840,57.180,24.080,19.350,16.140,14.870,34.380,60.540,57.350,76.900,35.100
2010-12-08,105.310,26.350,40.600,113.890,37.900,46.540,57.350,24.030,19.200,16.390,14.810,34.540,60.610,57.080,75.900,35.340
2010-12-09,105.500,26.280,40.660,113.920,37.850,46.380,57.500,23.950,19.160,16.430,14.930,34.580,60.100,57.920,74.960,35.380
2010-12-10,105.300,26.240,40.780,114.290,37.900,46.590,57.630,24.060,19.210,16.470,14.980,34.780,60.550,57.950,75.630,35.440
2010-12-13,105.370,26.500,41.390,114.490,38.150,46.890,58.250,24.410,19.330,16.720,14.990,35.040,60.980,58.220,76.840,35.890
